app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 08:25:00,042: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[903f3c74-2524-4308-b336-c481e776af40]  
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:00:00,099: INFO/ForkPoolWorker-3] Task Exchange.tasks.match_sell_buy_offers[1b355c58-739d-4195-8752-d6080533545c] succeeded in 0.01613083900883794s: None
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 21:20:00,086: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[8e69b704-0880-472a-91c8-3e3e7d961ea3] succeeded in 0.01702208910137415s: None
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:00:00,188: INFO/ForkPoolWorker-2] Task Exchange.tasks.regenerate_stocks[c34510c5-65b9-4b79-9d2e-5d1cec88a32a] succeeded in 0.11446208320558071s: None
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 21:25:00,043: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[508dde77-692a-4f6a-8638-c20516530ad2]  
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 21:25:00,068: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[508dde77-692a-4f6a-8638-c20516530ad2] succeeded in 0.02087829913944006s: None
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:00:00,310: INFO/ForkPoolWorker-2] Task Exchange.tasks.recalculate_prices_interval[2e680e85-a63f-44d7-986a-d65def98c5be] succeeded in 0.1196711640805006s: None
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 21:30:00,104: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[0775485d-dc0f-4396-83d3-e6824e557002]  
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:05:00,104: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[81a73102-0922-4511-a6ad-cb099992edd0]  
app_glowna_celery.1.ievyks54azoj@centos-l2.novalocal    | [2020-11-17 13:00:00,126: INFO/ForkPoolWorker-3] Task Exchange.tasks.match_sell_buy_offers[f4d30e99-e5a8-45fd-be71-e2674e559c58] succeeded in 0.018375196028500795s: None
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 21:30:00,131: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[0775485d-dc0f-4396-83d3-e6824e557002] succeeded in 0.02332131890580058s: None
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:05:00,123: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[81a73102-0922-4511-a6ad-cb099992edd0] succeeded in 0.015907492022961378s: None
app_glowna_celery.1.ievyks54azoj@centos-l2.novalocal    | [2020-11-17 13:00:00,217: INFO/ForkPoolWorker-2] Task Exchange.tasks.regenerate_stocks[5c5d75a6-1d27-4f7d-a018-452a91474ec4] succeeded in 0.11814898811280727s: None
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 21:35:00,059: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[1545ab65-713f-42f9-8fb8-5a4913ee284d]  
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 21:35:00,079: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[1545ab65-713f-42f9-8fb8-5a4913ee284d] succeeded in 0.01697507407516241s: None
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:10:00,071: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[74ab28af-f18a-456d-ae2b-c271cd9b8098]  
app_glowna_celery.1.ievyks54azoj@centos-l2.novalocal    | [2020-11-17 13:00:00,349: INFO/ForkPoolWorker-2] Task Exchange.tasks.recalculate_prices_interval[28ffb8d7-042c-4057-b630-38c4de6c1c0b] succeeded in 0.12946350267156959s: None
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:10:00,100: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[74ab28af-f18a-456d-ae2b-c271cd9b8098] succeeded in 0.024692151229828596s: None
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 21:40:00,045: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[af2bda58-3f21-4f69-83eb-6185231a1b2c]  
app_glowna_celery.1.ievyks54azoj@centos-l2.novalocal    | [2020-11-17 13:05:00,069: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[c8bd8698-b488-4415-998c-be6fa28dfee0]  
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 21:40:00,072: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[af2bda58-3f21-4f69-83eb-6185231a1b2c] succeeded in 0.023542911745607853s: None
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:15:00,073: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[2fef6832-0743-47db-ba24-78625c320b7c]  
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 21:45:00,076: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[ad227ef3-dc89-41dd-9671-86359b297f60]  
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:15:00,095: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[2fef6832-0743-47db-ba24-78625c320b7c] succeeded in 0.01832029828801751s: None
app_glowna_celery.1.ievyks54azoj@centos-l2.novalocal    | [2020-11-17 13:05:00,100: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[c8bd8698-b488-4415-998c-be6fa28dfee0] succeeded in 0.024264751002192497s: None
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:20:00,068: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[01679cbd-5a3a-4a2d-86a6-427ad8ee9f85]  
app_glowna_celery.1.ievyks54azoj@centos-l2.novalocal    | [2020-11-17 13:10:00,069: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[e8de258b-7a16-46c5-8436-ce73e0f75ae7]  
app_glowna_celery.1.ievyks54azoj@centos-l2.novalocal    | [2020-11-17 13:10:00,090: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[e8de258b-7a16-46c5-8436-ce73e0f75ae7] succeeded in 0.01611529616639018s: None
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:20:00,086: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[01679cbd-5a3a-4a2d-86a6-427ad8ee9f85] succeeded in 0.014824900776147842s: None
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 21:45:00,103: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[ad227ef3-dc89-41dd-9671-86359b297f60] succeeded in 0.022942835930734873s: None
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:25:00,049: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[ae7eff85-c655-45d9-a7a6-0203c9242e35]  
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 21:50:00,061: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[cb5c894f-cf9c-473b-aa7f-802b37b34095]  
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:25:00,074: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[ae7eff85-c655-45d9-a7a6-0203c9242e35] succeeded in 0.019871265161782503s: None
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 21:50:00,086: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[cb5c894f-cf9c-473b-aa7f-802b37b34095] succeeded in 0.020998711232095957s: None
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:30:00,080: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[5b0761f3-0c41-4c3b-9890-395bdbe7b411]  
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 21:55:00,090: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[a5e987e8-3aee-4b3d-a2fc-062fa96dc3f9]  
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:30:00,107: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[5b0761f3-0c41-4c3b-9890-395bdbe7b411] succeeded in 0.02209009788930416s: None
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:35:00,088: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[f230c6d8-dc75-4816-8f56-06b38cdc0f24]  
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 21:55:00,109: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[a5e987e8-3aee-4b3d-a2fc-062fa96dc3f9] succeeded in 0.01536807045340538s: None
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:35:00,111: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[f230c6d8-dc75-4816-8f56-06b38cdc0f24] succeeded in 0.01874038716778159s: None
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 22:00:00,098: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[96016214-c738-4be7-8f36-7373e867bd1a]  
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:40:00,089: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[6298cfe3-9a11-4222-a1eb-6d9f004dfd6f]  
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 22:00:00,100: INFO/MainProcess] Received task: Exchange.tasks.recalculate_prices_interval[f159c2d3-4862-41d6-b40d-3e24b119bc4c]  
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 22:00:00,103: INFO/MainProcess] Received task: Exchange.tasks.regenerate_stocks[78361366-1d29-422f-adb3-62178b737748]  
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:40:00,117: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[6298cfe3-9a11-4222-a1eb-6d9f004dfd6f] succeeded in 0.021195617970079184s: None
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 22:00:00,116: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[96016214-c738-4be7-8f36-7373e867bd1a] succeeded in 0.014281513169407845s: None
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 22:00:00,280: INFO/ForkPoolWorker-2] Task Exchange.tasks.recalculate_prices_interval[f159c2d3-4862-41d6-b40d-3e24b119bc4c] succeeded in 0.1630101939663291s: None
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:45:00,093: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[d80a3843-c246-476d-a0b9-226133c407ed]  
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 22:00:00,388: INFO/ForkPoolWorker-2] Task Exchange.tasks.regenerate_stocks[78361366-1d29-422f-adb3-62178b737748] succeeded in 0.1066857329569757s: None
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:45:00,117: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[d80a3843-c246-476d-a0b9-226133c407ed] succeeded in 0.019365333952009678s: None
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 22:05:00,102: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[09c4d5c0-f6da-4e64-b8ef-d71369a47486]  
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:50:00,068: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[b787f013-eb69-42c4-ab52-c460f5fb4574]  
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 22:05:00,122: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[09c4d5c0-f6da-4e64-b8ef-d71369a47486] succeeded in 0.016554024070501328s: None
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:50:00,095: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[b787f013-eb69-42c4-ab52-c460f5fb4574] succeeded in 0.023001518100500107s: None
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 22:10:00,076: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[f68d87f1-943d-4cc6-8a99-fcbf674b63fd]  
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 22:10:00,099: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[f68d87f1-943d-4cc6-8a99-fcbf674b63fd] succeeded in 0.01747739827260375s: None
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:55:00,069: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[2b43b3ac-9d48-48b5-bacc-7aaa9aac53a5]  
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 22:15:00,094: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[facfcff2-f99e-4ebc-9c2d-744ba40bf827]  
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 09:55:00,092: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[2b43b3ac-9d48-48b5-bacc-7aaa9aac53a5] succeeded in 0.01924177072942257s: None
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 22:15:00,114: INFO/ForkPoolWorker-2] Task Exchange.tasks.match_sell_buy_offers[facfcff2-f99e-4ebc-9c2d-744ba40bf827] succeeded in 0.016058895271271467s: None
app_glowna_celery.1.6gx2qv86xil6@centos-l2.novalocal    | [2020-11-17 22:20:00,095: INFO/MainProcess] Received task: Exchange.tasks.match_sell_buy_offers[6d087119-0840-45ce-ae8a-02470ea17b67]  
app_glowna_celery.1.fysrzf91d19c@centos-l2.novalocal    | [2020-11-17 10:00:00,104: INFO/MainProcess] Received task: Exchange.tasks.recalculate_prices_interval[2f6936db-9c89-4ae0-b1d6-e3b872a6e823]  
